#SampleID	BioSample	Experiment	Library_Name	MBases	MBytes	Run	SRA_Sample	Sample_Name	anonymized_name	batch_areal_prod	batch_avg_vol_prod	batch_daughter_culture_id	batch_end_date	batch_g_l_finish	batch_g_l_start	batch_id	batch_media_n_source	batch_media_salt_g_l	batch_parent_culture_id	batch_start_date	batch_total_fames_dry	collection_date	collection_timestamp	day	day_of_year	description_duplicate	elite_cells_counted	elite_cells_per_ml	g_dna_plate	g_dna_well	growth_cycle_day	host_subject_id	month	no3_per_l_start_mm	nonchlorophyll_cell_count	od_750_g_ld_panel_growth_rate	od_750_panel_growth_rate	overall_day	panel	par_mol_m2_day	percent_elite	percent_nonchlorophyll	percent_weed	po4_start_mm	sample_drymass	sample_od_750	sample_type	sampling_point_in_growth_cycle	season	system	system_vol_liters	tot_nonchlorophyll_events_ml	total_cells_per_ml	total_growth_cycle_days	total_weed_cells_per_ml	weed_cells_counted	year	Assay_Type	AvgSpotLen	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	ENA_LAST_UPDATE	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	Organism	Platform	ReleaseDate	SRA_Study	altitude	assigned_from_geo	common_name	depth	dna_extracted	elevation	env_biome	env_feature	env_matter	extracted_dna_avail_now	geographic_location_country_and_or_sea	host_common_name	host_taxid	latitude	longitude	physical_samp_avail_now	physical_specimen_location	physical_specimen_remaining	public	required_sample_info_status	title
ERR874141	SAMEA3375999	ERX953744	1902.199	3	1	ERR874141	ERS717761	qiime_ppdid_189:1902.199	199	None	None	None	8/22/11	3.6	0.6	-	NaNO3	20	None	7/21/11	None	8/5/11	8/5/11 0:00	5	217	Bioreactor sample taken from panel S8 in system Viking	2.43E+04	3.95E+08	2	C1	15	199	8	3	665	0.09	0.26	25	N3	None	97	3	0	1.104	2.3	6.5	bioreactor content	0.5	summer	Viking	40	1.08E+07	4.07E+08	32	1.63E+05	10	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874142	SAMEA3376000	ERX953745	1902.2	4	2	ERR874142	ERS717762	qiime_ppdid_189:1902.20	20	6.79	0.11	916	7/28/11	2.82	1.01	901	NaNO3	20	896	7/13/11	30.1	7/26/11	7/26/11 0:00	26	207	Bioreactor sample taken from panel B10 in system AGS	2.37E+04	5.73E+08	1	A10	13	20	7	3	950	0.31	0.88	0	B10	42	96	3.85	0.3	1.104	5.51	15.7	bioreactor content	0.9	summer	AGS	200	2.30E+07	5.98E+08	15	1.58E+06	65	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874143	SAMEA3376001	ERX953746	1902.2	2	1	ERR874143	ERS717763	qiime_ppdid_189:1902.200	200	None	None	None	8/22/11	3.7	2.2	-	NaNO3	20	None	7/14/11	None	8/5/11	8/5/11 0:00	5	217	Bioreactor sample taken from panel N2 in system Viking	2.29E+04	3.50E+08	2	C2	22	200	8	3	2047	0.05	0.16	25	N4	None	92	8	0	1.104	2.9	8.2	bioreactor content	0.6	summer	Viking	40	3.12E+07	3.81E+08	39	1.07E+05	7	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874144	SAMEA3376002	ERX953747	1902.201	3	1	ERR874144	ERS717764	qiime_ppdid_189:1902.201	201	None	None	None	9/21/11	1.3	1.4	-	NaNO3	20	None	8/10/11	None	8/12/11	8/12/11 0:00	12	224	Bioreactor sample taken from panel N3 in system Viking	1.80E+04	1.45E+08	3	F10	2	201	8	3	1076	0.04	0.1	55	S2	None	94	6	0	1.104	1.6	4.5	bioreactor content	0	summer	Viking	40	8.69E+06	1.55E+08	42	1.62E+04	2	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874145	SAMEA3376003	ERX953748	1902.202	4	2	ERR874145	ERS717765	qiime_ppdid_189:1902.202	202	None	None	None	8/16/11	3.2	1.3	-	NaNO3	20	None	7/14/11	None	8/12/11	8/12/11 0:00	12	224	Bioreactor sample taken from panel N4 in system Viking	2.22E+04	4.06E+08	3	F11	29	202	8	3	2766	0.12	0.34	19	S4	None	89	11	0	1.104	3	8.5	bioreactor content	0.9	summer	Viking	40	5.06E+07	4.57E+08	33	1.83E+05	10	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874146	SAMEA3376004	ERX953749	1902.203	3	1	ERR874146	ERS717766	qiime_ppdid_189:1902.203	203	None	None	None	8/16/11	4.7	0.7	-	NaNO3	20	None	7/14/11	None	8/12/11	8/12/11 0:00	12	224	Bioreactor sample taken from panel N5 in system Viking	2.43E+04	6.12E+08	3	F12	29	203	8	3	573	0.12	0.35	19	S5	None	97	2	0.5	1.104	4.6	13.3	bioreactor content	0.9	summer	Viking	40	1.44E+07	6.30E+08	33	2.97E+06	118	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874147	SAMEA3376005	ERX953750	1902.204	4	2	ERR874147	ERS717767	qiime_ppdid_189:1902.204	204	None	None	None	8/16/11	4.4	0.2	-	NaNO3	20	None	7/14/11	None	8/12/11	8/12/11 0:00	12	224	Bioreactor sample taken from panel N6 in system Viking	2.42E+04	5.99E+08	3	G1	29	204	8	3	525	0.16	0.44	19	S6	None	97	2	1	1.104	4.6	13.1	bioreactor content	0.9	summer	Viking	40	1.30E+07	6.19E+08	33	6.14E+06	248	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874148	SAMEA3376006	ERX953751	1902.205	4	1	ERR874148	ERS717768	qiime_ppdid_189:1902.205	205	None	None	None	8/19/11	5.4	0.6	-	NaNO3	20	None	7/21/11	None	8/12/11	8/12/11 0:00	12	224	Bioreactor sample taken from panel N7 in system Viking	2.46E+04	7.31E+08	3	G2	22	205	8	3	369	0.24	0.69	22	S7	None	98	1	0.2	1.104	4.9	14.1	bioreactor content	0.8	summer	Viking	40	1.10E+07	7.44E+08	29	1.40E+06	47	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874149	SAMEA3376007	ERX953752	1902.206	3	1	ERR874149	ERS717769	qiime_ppdid_189:1902.206	206	None	None	None	8/22/11	3.7	2.2	-	NaNO3	20	None	7/14/11	None	8/12/11	8/12/11 0:00	12	224	Bioreactor sample taken from panel S4 in system Viking	2.28E+04	3.97E+08	2	C9	29	206	8	3	2171	0.05	0.16	25	N4	None	91	9	0	1.104	3.3	9.3	bioreactor content	0.7	summer	Viking	40	3.78E+07	4.35E+08	39	1.74E+04	1	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874150	SAMEA3376008	ERX953753	1902.207	4	1	ERR874150	ERS717770	qiime_ppdid_189:1902.207	207	None	None	None	8/19/11	6.0984	1.918875	-	NaNO3	20	None	7/25/11	None	8/12/11	8/12/11 0:00	12	224	Bioreactor sample taken from panel S5 in system Viking	2.45E+04	8.92E+08	2	C10	25	207	8	3	479	0.2	0.4	22	S8	None	98	1.92	0.02	1.104	6.2	17.7	bioreactor content	1	summer	Viking	40	1.74E+07	9.10E+08	25	2.18E+05	6	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874151	SAMEA3376009	ERX953754	1902.208	3	1	ERR874151	ERS717771	qiime_ppdid_189:1902.208	208	None	None	None	9/21/11	4.3	1.5	-	NaNO3	20	None	8/19/11	None	8/19/11	8/19/11 0:00	19	231	Bioreactor sample taken from panel S6 in system Viking	1.98E+04	1.60E+08	2	C3	0	208	8	3	3072	0.09	0.25	55	S1	None	86	13	0	1.104	1.5	4.2	bioreactor content	0	summer	Viking	40	2.48E+07	1.85E+08	33	4.85E+04	6	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874152	SAMEA3376010	ERX953755	1902.209	4	1	ERR874152	ERS717772	qiime_ppdid_189:1902.209	209	None	None	None	9/21/11	1.2	2	-	NaNO3	20	None	8/19/11	None	8/19/11	8/19/11 0:00	19	231	Bioreactor sample taken from panel S7 in system Viking	2.26E+04	1.82E+08	2	C4	0	209	8	3	1819	0.04	0.1	55	S2	None	92	7	0	1.104	2	5.6	bioreactor content	0	summer	Viking	40	1.47E+07	1.97E+08	33	8.08E+03	1	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874153	SAMEA3376011	ERX953756	1902.21	4	1	ERR874153	ERS717773	qiime_ppdid_189:1902.21	21	6.71	0.11	928	8/15/11	2.8	1.14	921	NaNO3	20	900	8/1/11	37.6	8/5/11	8/5/11 0:00	5	217	Bioreactor sample taken from panel A1 in system AGS	2.38E+04	2.96E+08	1	A11	4	21	8	3	977	0.12	0.34	18	A1	53	95	3.91	0.7	1.104	1.84	5.3	bioreactor content	0.3	summer	AGS	200	1.21E+07	3.10E+08	14	2.01E+06	162	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874154	SAMEA3376012	ERX953757	1902.21	3	1	ERR874154	ERS717774	qiime_ppdid_189:1902.210	210	None	None	None	9/1/11	3	1.4	-	NaNO3	20	None	8/19/11	None	8/19/11	8/19/11 0:00	19	231	Bioreactor sample taken from panel S8 in system Viking	1.85E+04	1.49E+08	2	C5	0	210	8	3	1311	0.06	0.18	35	S3	None	93	7	0.8	1.104	1.4	3.9	bioreactor content	0	summer	Viking	40	1.06E+07	1.61E+08	13	1.22E+06	151	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874155	SAMEA3376013	ERX953758	1902.211	4	2	ERR874155	ERS717775	qiime_ppdid_189:1902.211	211	None	None	None	9/21/11	3.1	1.1	-	NaNO3	20	None	8/16/11	None	8/19/11	8/19/11 0:00	19	231	Bioreactor sample taken from panel N3 in system Viking	1.85E+04	1.49E+08	2	C6	3	211	8	3	1220	0.05	0.15	55	S4	None	93	6	0.7	1.104	1.4	4.1	bioreactor content	0.1	summer	Viking	40	9.86E+06	1.60E+08	36	1.03E+06	128	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874156	SAMEA3376014	ERX953759	1902.212	4	2	ERR874156	ERS717776	qiime_ppdid_189:1902.212	212	None	None	None	8/19/11	5.4	0.6	-	NaNO3	20	None	7/21/11	None	8/19/11	8/19/11 0:00	19	231	Bioreactor sample taken from panel N4 in system Viking	2.42E+04	7.56E+08	2	C7	29	212	8	3	688	0.24	0.69	22	S7	None	97	3	0.2	1.104	5.4	15.4	bioreactor content	1	summer	Viking	40	2.15E+07	7.80E+08	29	1.59E+06	51	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874157	SAMEA3376015	ERX953760	1902.213	5	2	ERR874157	ERS717777	qiime_ppdid_189:1902.213	213	None	None	None	8/19/11	6.1	1.9	-	NaNO3	20	None	7/25/11	None	8/19/11	8/19/11 0:00	19	231	Bioreactor sample taken from panel S2 in system Viking	2.42E+04	9.41E+08	2	C8	25	213	8	3	745	0.12	0.34	22	S8	None	97	3	0	1.104	6.1	17.4	bioreactor content	1	summer	Viking	40	2.89E+07	9.71E+08	25	3.49E+05	9	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874158	SAMEA3376016	ERX953761	1902.214	4	2	ERR874158	ERS717778	qiime_ppdid_189:1902.214	214	None	None	None	9/21/11	4.3	1.5	-	NaNO3	20	None	8/19/11	None	8/26/11	8/26/11 0:00	26	238	Bioreactor sample taken from panel S4 in system Viking	2.32E+04	3.12E+08	3	G4	7	214	8	3	1734	0.09	0.25	55	S1	None	93	7	0.1	1.104	2	5.7	bioreactor content	0.2	summer	Viking	40	2.33E+07	3.36E+08	33	3.09E+05	23	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874159	SAMEA3376017	ERX953762	1902.215	4	2	ERR874159	ERS717779	qiime_ppdid_189:1902.215	215	None	None	None	9/21/11	1.2	2	-	NaNO3	20	None	8/19/11	None	8/26/11	8/26/11 0:00	26	238	Bioreactor sample taken from panel S5 in system Viking	1.95E+04	1.57E+08	3	G5	7	215	8	3	2196	0.04	0.1	55	S2	None	90	10	0	1.104	2	5.8	bioreactor content	0.2	summer	Viking	40	1.78E+07	1.75E+08	33	3.23E+04	4	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874160	SAMEA3376018	ERX953763	1902.216	5	2	ERR874160	ERS717780	qiime_ppdid_189:1902.216	216	None	None	None	9/21/11	3	1.4	-	NaNO3	20	None	8/19/11	None	8/26/11	8/26/11 0:00	26	238	Bioreactor sample taken from panel S6 in system Viking	2.43E+04	2.16E+08	3	G6	7	216	8	3	441	0.06	0.18	55	S3	None	97	2	1.1	1.104	1.8	5.2	bioreactor content	0.2	summer	Viking	40	3.93E+06	2.23E+08	33	2.35E+06	264	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874161	SAMEA3376019	ERX953764	1902.217	4	2	ERR874161	ERS717781	qiime_ppdid_189:1902.217	217	None	None	None	9/21/11	3.1	1.1	-	NaNO3	20	None	8/16/11	None	8/26/11	8/26/11 0:00	26	238	Bioreactor sample taken from panel S7 in system Viking	2.41E+04	2.29E+08	3	G7	10	217	8	3	462	0.05	0.15	55	S4	None	97	2	1.5	1.104	1.8	5.2	bioreactor content	0.3	summer	Viking	40	4.39E+06	2.37E+08	36	3.58E+06	377	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874162	SAMEA3376020	ERX953765	1902.218	4	2	ERR874162	ERS717782	qiime_ppdid_189:1902.218	218	None	None	None	9/6/11	3.2	1.5	-	NaNO3	20	None	8/22/11	None	8/26/11	8/26/11 0:00	26	238	Bioreactor sample taken from panel S8 in system Viking	2.46E+04	3.13E+08	3	G8	4	218	8	3	369	0.11	0.33	40	S5	None	98	1	0.1	1.104	1.9	5.4	bioreactor content	0.3	summer	Viking	40	4.69E+06	3.18E+08	15	3.56E+05	28	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874163	SAMEA3376021	ERX953766	1902.219	4	2	ERR874163	ERS717783	qiime_ppdid_189:1902.219	219	None	None	None	9/21/11	3	1.4	-	NaNO3	20	None	8/22/11	None	8/26/11	8/26/11 0:00	26	238	Bioreactor sample taken from panel N3 in system Viking	2.46E+04	3.14E+08	3	G9	4	219	8	3	375	0.05	0.15	55	S6	None	98	2	0.2	1.104	1.9	5.5	bioreactor content	0.1	summer	Viking	40	4.79E+06	3.19E+08	30	5.62E+05	44	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874164	SAMEA3376022	ERX953767	1902.22	5	2	ERR874164	ERS717784	qiime_ppdid_189:1902.22	22	6.71	0.11	928	8/15/11	2.8	1.14	921	NaNO3	20	900	8/1/11	37.6	8/5/11	8/5/11 0:00	5	217	Bioreactor sample taken from panel A2 in system AGS	2.41E+04	3.02E+08	1	A12	4	22	8	3	832	0.1	0.27	18	A2	53	96	3.33	0.3	1.104	1.74	5	bioreactor content	0.3	summer	AGS	200	1.04E+07	3.14E+08	14	1.03E+06	82	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874165	SAMEA3376023	ERX953768	1902.22	3	1	ERR874165	ERS717785	qiime_ppdid_189:1902.220	220	None	None	None	9/21/11	3	1.5	-	NaNO3	20	None	8/25/11	None	8/26/11	8/26/11 0:00	26	238	Bioreactor sample taken from panel N4 in system Viking	1.81E+04	1.46E+08	3	G10	1	220	8	3	1074	0.13	0.36	55	N1	None	94	6	0	1.104	1.6	4.5	bioreactor content	0	summer	Viking	40	8.68E+06	1.55E+08	27	8.08E+03	1	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
